Person_ID dd/mm/yyyy hh/mm/ss (x, y) rotation
Person_ID1 30/09/2024 13:15:19 (0.0 0.0) -1.488687
Person_ID1 30/09/2024 13:15:19 (0.0 0.0) -1.488687
Person_ID1 30/09/2024 13:15:19 (0.0 0.0) -1.488687
Person_ID1 30/09/2024 13:15:19 (0.0 0.0) -1.488687
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.483452
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.481707
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.476471
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.476471
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.474726
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.47298
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.47298
Person_ID1 30/09/2024 13:15:20 (0.0 0.0) -1.47298
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.47298
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.47298
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.47298
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.474726
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.474726
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.46949
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.467745
Person_ID1 30/09/2024 13:15:21 (0.0 0.0) -1.465999
Person_ID1 30/09/2024 13:15:22 (0.0 0.0) -1.462509
Person_ID1 30/09/2024 13:15:22 (0.0 0.0) -1.460764
Person_ID1 30/09/2024 13:15:22 (0.0 0.0) -1.452037
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.443311
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.443311
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.443311
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.448547
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.464254
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.467745
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.43284
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.427604
Person_ID1 30/09/2024 13:15:23 (0.0 0.0) -1.422368
Person_ID1 30/09/2024 13:15:24 (0.0 0.0) -1.389209
Person_ID1 30/09/2024 13:15:24 (0.0 0.0) -1.387464
Person_ID1 30/09/2024 13:15:24 (0.0 0.0) -1.392699
Person_ID1 30/09/2024 13:15:26 (0.0 0.0) -1.5393
Person_ID1 30/09/2024 13:15:26 (0.0 0.0) -1.541045
Person_ID1 30/09/2024 13:15:26 (0.0 0.0) -1.54279
Person_ID1 30/09/2024 13:15:27 (0.0 0.0) -1.528828
Person_ID1 30/09/2024 13:15:27 (0.0 0.0) -1.528828
Person_ID1 30/09/2024 13:15:27 (0.0 0.0) -1.525338
Person_ID1 30/09/2024 13:15:27 (0.0 0.0) -1.513121
Person_ID1 30/09/2024 13:15:27 (0.0 0.0) -1.511376
Person_ID1 30/09/2024 13:15:27 (0.0 0.0) -1.511376
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.511376
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.50963
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.507885
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.507885
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.474726
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.465999
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.439821
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.434585
Person_ID1 30/09/2024 13:15:28 (0.0 0.0) -1.438075
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.474725
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.495668
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.518356
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.532318
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.544535
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.553261
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.568968
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.570714
Person_ID1 30/09/2024 13:15:29 (0.0 0.0) -1.558497
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.534064
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.528828
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.54628
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.548025
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.560242
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:30 (0.0 0.0) -1.577695
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.560242
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.57944
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.577695
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.57595
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.572459
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.567224
Person_ID1 30/09/2024 13:15:31 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.572459
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.572459
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.572459
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.572459
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.572459
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.570714
Person_ID1 30/09/2024 13:15:32 (0.0 0.0) -1.570714
Person_ID1 30/09/2024 13:15:34 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:34 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:34 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:34 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:35 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:36 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:37 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.568969
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:38 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:39 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:40 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:41 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:42 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:43 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:44 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:45 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:46 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:46 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:46 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:47 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:47 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:47 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:47 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:47 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:47 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:48 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:48 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:49 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:49 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:49 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:52 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:52 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:52 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:52 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:52 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:52 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:53 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:54 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:55 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:56 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:57 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:58 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:58 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:58 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:58 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:15:58 (0.0 0.0) -1.567223
Person_ID1 30/09/2024 13:17:12 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:12 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:13 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:13 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:13 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:14 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:15 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:15 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:15 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:15 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:15 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:15 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:16 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:16 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:16 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:16 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:17 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:18 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:19 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:20 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:20 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:20 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:20 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:22 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:22 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:22 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:23 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:23 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:23 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:23 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:23 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:23 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:24 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) -0.0
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:25 (0.0 0.0) 0.001745
Person_ID1 30/09/2024 13:17:26 (0.0 0.0) 0.02967
Person_ID1 30/09/2024 13:17:26 (0.0 0.0) 0.036651
Person_ID1 30/09/2024 13:17:26 (0.0 0.0) 0.047123
Person_ID1 30/09/2024 13:17:26 (0.0 0.0) 0.043632
Person_ID1 30/09/2024 13:17:26 (0.0 0.0) 0.040142
Person_ID1 30/09/2024 13:17:26 (0.0 0.0) 0.043632
Person_ID1 30/09/2024 13:17:26 (-0.005999 -0.00011) 0.047123
Person_ID1 30/09/2024 13:17:26 (-0.006999 -0.000121) 0.05585
Person_ID1 30/09/2024 13:17:27 (-0.012999 -9.6e-05) 0.003492
Person_ID1 30/09/2024 13:17:27 (-0.012999 -9.6e-05) 0.005237
Person_ID1 30/09/2024 13:17:27 (-0.021994 0.000208) 0.013964
Person_ID1 30/09/2024 13:17:27 (-0.021994 0.000208) 0.001748
Person_ID1 30/09/2024 13:17:27 (-0.021994 0.000208) -0.008724
Person_ID1 30/09/2024 13:17:27 (-0.029965 0.000856) -0.045372
Person_ID1 30/09/2024 13:17:27 (-0.033929 0.001389) -0.055842
Person_ID1 30/09/2024 13:17:27 (-0.032942 0.001226) -0.062824
Person_ID1 30/09/2024 13:17:27 (-0.028993 0.00059) -0.075041
Person_ID1 30/09/2024 13:17:27 (-0.020091 -0.000732) -0.027922
Person_ID1 30/09/2024 13:17:28 (-0.020091 -0.000732) -0.015706
Person_ID1 30/09/2024 13:17:28 (-0.017095 -0.000881) -0.015705
Person_ID1 30/09/2024 13:17:35 (0.043857 -0.000779) -0.040146
Person_ID1 30/09/2024 13:17:35 (0.043857 -0.000779) -0.040146
Person_ID1 30/09/2024 13:17:35 (0.043857 -0.000779) -0.040146
Person_ID1 30/09/2024 13:17:36 (0.043857 -0.000779) -0.038401
Person_ID1 30/09/2024 13:17:36 (0.043857 -0.000779) -0.038401
Person_ID1 30/09/2024 13:17:39 (0.043857 -0.000779) -0.041891
Person_ID1 30/09/2024 13:17:39 (0.043857 -0.000779) -0.041891
Person_ID1 30/09/2024 13:17:39 (0.043857 -0.000779) -0.041891
Person_ID1 30/09/2024 13:17:39 (0.043857 -0.000779) -0.040146
Person_ID1 30/09/2024 13:17:39 (0.043857 -0.000779) -0.040146
Person_ID1 30/09/2024 13:17:40 (0.043857 -0.000779) -0.052363
Person_ID1 30/09/2024 13:17:40 (0.043857 -0.000779) -0.052363
Person_ID1 30/09/2024 13:17:40 (0.043857 -0.000779) -0.055853
Person_ID1 30/09/2024 13:17:40 (0.043857 -0.000779) -0.057598
Person_ID1 30/09/2024 13:17:40 (0.043857 -0.000779) -0.057598
Person_ID1 30/09/2024 13:17:40 (0.043857 -0.000779) -0.048872
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.048872
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.048872
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.047127
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.043636
Person_ID1 30/09/2024 13:17:41 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:42 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:42 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:42 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:43 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:43 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:43 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:43 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:43 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:43 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:44 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:45 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:45 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:45 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:45 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:45 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:46 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:47 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:47 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:47 (0.043857 -0.000779) -0.045382
Person_ID1 30/09/2024 13:17:47 (0.043857 -0.000779) -0.045382
